2016-09-07,2127.0
2016-09-08,2014.0
2016-09-09,2062.0
2016-09-10,2171.0
2016-09-11,2138.0
2016-09-12,2146.0
2016-09-13,2113.0
2016-09-14,2179.0
2016-09-15,2144.0
2016-09-16,2085.0
2016-09-17,2160.0
2016-09-18,2321.0
2016-09-19,2073.0
2016-09-20,1990.0
2016-09-21,2094.0
2016-09-22,2055.0
2016-09-23,2162.0
2016-09-24,2282.0
2016-09-25,2239.0
2016-09-26,2066.0
2016-09-27,1927.0
2016-09-28,2135.0
2016-09-29,2108.0
2016-09-30,2134.0
2016-10-01,2283.0
2016-10-02,2278.0
2016-10-03,2180.0
2016-10-04,2001.0
2016-10-05,2010.0
2016-10-06,2081.0
2016-10-07,2172.0
2016-10-08,2299.0
2016-10-09,2268.0
2016-10-10,2118.0
2016-10-11,2084.0
2016-10-12,2113.0
2016-10-13,2082.0
2016-10-14,2169.0
2016-10-15,2335.0
2016-10-16,2262.0
2016-10-17,2164.0
2016-10-18,2107.0
2016-10-19,2051.0
2016-10-20,2064.0
2016-10-21,2204.0
2016-10-22,2255.0
2016-10-23,2303.0
2016-10-24,2132.0
2016-10-25,2053.0
2016-10-26,2022.0
2016-10-27,2108.0
2016-10-28,2110.0
2016-10-29,2317.0
2016-10-30,2513.0
2016-10-31,2189.0
2016-11-01,2138.0
2016-11-02,2052.0
2016-11-03,2036.0
2016-11-04,2022.0
2016-11-05,2301.0
2016-11-06,2193.0
2016-11-07,2151.0
2016-11-08,2029.0
2016-11-09,2145.0
2016-11-10,2038.0
2016-11-11,2149.0
2016-11-12,2385.0
2016-11-13,2224.0
2016-11-14,2233.0
2016-11-15,2125.0
2016-11-16,2193.0
2016-11-17,2125.0
2016-11-18,2167.0
2016-11-19,2358.0
2016-11-20,2315.0
2016-11-21,2256.0
2016-11-22,2150.0
2016-11-23,2090.0
2016-11-24,2237.0
2016-11-25,2297.0
2016-11-26,2421.0
2016-11-27,2334.0
2016-11-28,2301.0
2016-11-29,2139.0
2016-11-30,2028.0
2016-12-01,2151.0
2016-12-02,2195.0
2016-12-03,2361.0
2016-12-04,2348.0
2016-12-05,2307.0
2016-12-06,2178.0
2016-12-07,2168.0
2016-12-08,2246.0
2016-12-09,2258.0
2016-12-10,2362.0
2016-12-11,2315.0
2016-12-12,2238.0
2016-12-13,2201.0
2016-12-14,2073.0
2016-12-15,2139.0
2016-12-16,2200.0
2016-12-17,2287.0
2016-12-18,2413.0
2016-12-19,2128.0
2016-12-20,2003.0
2016-12-21,2116.0
2016-12-22,2137.0
2016-12-23,2145.0
2016-12-24,2386.0
2016-12-25,2214.0
2016-12-26,2409.0
2016-12-27,2503.0
2016-12-28,2237.0
2016-12-29,2223.0
2016-12-30,2246.0
2016-12-31,2443.0
2017-01-01,2673.0
2017-01-02,2340.0
2017-01-03,2280.0
2017-01-04,2220.0
2017-01-05,2128.0
2017-01-06,2114.0
2017-01-07,2303.0
2017-01-08,2259.0
2017-01-09,2211.0
2017-01-10,2030.0
2017-01-11,2043.0
2017-01-12,1984.0
2017-01-13,2066.0
2017-01-14,2204.0
2017-01-15,2243.0
2017-01-16,2159.0
2017-01-17,1990.0
2017-01-18,1952.0
2017-01-19,2015.0
2017-01-20,2055.0
2017-01-21,2261.0
2017-01-22,2289.0
2017-01-23,2176.0
2017-01-24,2146.0
2017-01-25,2125.0
2017-01-26,2062.0
2017-01-27,2155.0
2017-01-28,2335.0
2017-01-29,2289.0
2017-01-30,2361.0
2017-01-31,2164.0
2017-02-01,2207.0
2017-02-02,2216.0
2017-02-03,2132.0
2017-02-04,2381.0
2017-02-05,2281.0
2017-02-06,2102.0
2017-02-07,2091.0
2017-02-08,2102.0
2017-02-09,2008.0
2017-02-10,2015.0
2017-02-11,2194.0
2017-02-12,2256.0
2017-02-13,2188.0
2017-02-14,2052.0
2017-02-15,2095.0
2017-02-16,2104.0
2017-02-17,2143.0
2017-02-18,2206.0
2017-02-19,2301.0
2017-02-20,2117.0
2017-02-21,2073.0
2017-02-22,2100.0
2017-02-23,2114.0
2017-02-24,2064.0
2017-02-25,2200.0
2017-02-26,2128.0
2017-02-27,2079.0
2017-02-28,2026.0
2017-03-01,2058.0
2017-03-02,2037.0
2017-03-03,2229.0
2017-03-04,2211.0
2017-03-05,2184.0
2017-03-06,2076.0
2017-03-07,2071.0
2017-03-08,2075.0
2017-03-09,2202.0
